index,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,y
3634,19000,24658.0,47027.0,HomeImp,Mgr,19.0,0.0,0.0,159.10522518,4.0,31.0,53.548195849,1
222,5300,51000.0,64000.0,HomeImp,Mgr,10.0,1.0,0.0,98.333333333,0.0,12.0,,1
3714,19600,55169.0,86203.0,DebtCon,Other,18.0,0.0,0.0,223.60332921,1.0,22.0,33.755272795,0
4062,21300,133942.0,282972.0,HomeImp,Mgr,3.0,0.0,0.0,197.14819053,0.0,15.0,30.545400667,0
5391,31100,136521.0,188264.0,DebtCon,ProfExe,1.0,1.0,0.0,227.65187783,2.0,19.0,38.518644882,0
309,6000,,,HomeImp,Office,13.0,,2.0,122.76666667,,23.0,,1
3532,18600,50167.0,96312.0,DebtCon,ProfExe,5.0,0.0,0.0,128.33943385,1.0,21.0,36.377322201,0
4585,24000,144975.0,180539.0,DebtCon,ProfExe,6.0,,,193.1196811,5.0,43.0,39.593595223,0
5022,26600,122501.0,153280.0,DebtCon,Mgr,2.0,0.0,0.0,289.58172299,0.0,25.0,38.129711796,0
4988,26400,134642.0,182719.0,DebtCon,Mgr,0.0,,,122.45686327,,39.0,32.698800459,0
654,8000,49685.0,81020.0,HomeImp,Other,2.0,0.0,3.0,129.3624659,0.0,15.0,47.000975215,1
2237,13700,53094.0,79069.0,HomeImp,Other,2.0,0.0,2.0,155.81528651,0.0,13.0,29.556366385,0
3441,18200,34593.0,56658.0,DebtCon,Other,15.0,0.0,0.0,126.04800979,1.0,18.0,36.926634786,0
105,4200,44000.0,55085.0,DebtCon,,6.0,,1.0,75.433333333,,16.0,,0
5414,31700,72809.0,109678.0,HomeImp,Other,5.0,,,117.47392147,10.0,21.0,41.512835893,0
257,5500,71644.0,72696.0,HomeImp,Sales,4.0,2.0,0.0,150.86584513,0.0,22.0,40.442567785,0
70,3700,17857.0,21144.0,HomeImp,Other,5.0,0.0,0.0,129.71732313,1.0,9.0,26.634347518,1
3822,20000,27782.0,58313.0,DebtCon,ProfExe,16.0,0.0,0.0,185.17063715,1.0,20.0,38.68480699,0
2204,13600,90519.0,110885.0,DebtCon,Other,12.0,0.0,0.0,201.83559082,3.0,16.0,39.666054406,0
4402,22900,59702.0,97591.0,HomeImp,ProfExe,16.0,0.0,0.0,627.66207954,0.0,24.0,22.118852085,0
1481,11000,106762.0,123138.0,DebtCon,,2.0,0.0,0.0,131.01191573,0.0,25.0,32.80374334,0
2285,13900,71425.0,81012.0,DebtCon,Other,2.0,0.0,0.0,242.94051409,2.0,26.0,32.175036059,0
2673,15200,,100320.0,,Other,,0.0,0.0,190.25647598,0.0,9.0,33.799992283,0
5587,36600,32590.0,58157.0,DebtCon,Other,,0.0,0.0,,6.0,0.0,33.016931024,0
3583,18800,22782.0,60590.0,HomeImp,ProfExe,8.0,0.0,0.0,198.87639548,0.0,13.0,30.329929987,0
1048,9600,24680.0,43500.0,DebtCon,Other,18.0,0.0,3.0,114.66666667,0.0,19.0,,1
5554,35600,116080.0,163905.0,DebtCon,Other,,0.0,0.0,252.37103693,3.0,14.0,34.62775217,0
5426,31900,15150.0,61388.0,DebtCon,Other,1.0,0.0,0.0,101.85943871,1.0,5.0,37.816570803,0
1162,10000,34767.0,51000.0,HomeImp,Other,23.0,0.0,1.0,121.73333333,0.0,23.0,,0
2525,15000,4734.0,55500.0,HomeImp,Other,24.0,2.0,0.0,14.6,1.0,1.0,,1
2343,14200,102512.0,128657.0,HomeImp,ProfExe,8.0,0.0,0.0,178.33902633,3.0,32.0,27.541140882,0
3076,16700,77083.0,103540.0,DebtCon,Other,17.0,0.0,0.0,170.81237285,,10.0,37.226430597,1
4004,20900,,73849.0,HomeImp,Office,7.0,0.0,0.0,124.95599784,1.0,5.0,18.481293525,0
2153,13400,69612.0,87728.0,DebtCon,Other,3.0,,,165.03026745,,35.0,30.444839071,0
3531,18600,38674.0,63641.0,HomeImp,Other,23.0,0.0,0.0,245.04937197,0.0,13.0,25.180989842,0
2819,15800,,30395.0,DebtCon,Other,12.0,,,85.274033545,2.0,8.0,33.565263987,0
273,5700,26927.0,35461.0,DebtCon,Other,0.0,1.0,0.0,21.799352154,10.0,6.0,29.439664242,0
2952,16200,96049.0,129091.0,DebtCon,Mgr,5.0,,,251.16089383,3.0,42.0,36.692167907,0
1992,12900,151991.0,179521.0,HomeImp,Office,6.0,0.0,0.0,186.8053299,0.0,55.0,34.19175206,0
5513,33900,13154.0,62208.0,DebtCon,Other,1.0,0.0,0.0,111.98065696,1.0,5.0,37.466977302,0
3580,18800,63836.0,87000.0,DebtCon,Other,8.0,2.0,1.0,110.56666667,2.0,33.0,,1
185,5000,81748.0,,DebtCon,ProfExe,14.0,1.0,2.0,144.06666667,2.0,17.0,,1
538,7300,55456.0,86766.0,HomeImp,ProfExe,6.0,0.0,0.0,240.05677145,2.0,23.0,31.724698502,0
5118,27400,100951.0,149305.0,DebtCon,Mgr,21.0,0.0,0.0,194.53302791,0.0,13.0,41.644172047,0
1346,10600,82365.0,100272.0,DebtCon,ProfExe,3.0,1.0,0.0,122.48359427,0.0,26.0,33.651646949,0
4040,21100,63955.0,95621.0,HomeImp,ProfExe,19.0,0.0,0.0,626.29709367,0.0,24.0,20.01032357,0
1530,11200,68990.0,81922.0,DebtCon,Mgr,12.0,0.0,1.0,120.88581123,2.0,23.0,43.159875329,1
2590,15000,6124.0,35000.0,HomeImp,Other,1.5,1.0,0.0,91.266666667,0.0,5.0,,1
1314,10500,88829.0,114962.0,DebtCon,Other,13.0,0.0,0.0,206.21222804,3.0,15.0,37.864946214,0
5155,27700,61396.0,111627.0,,Self,20.0,0.0,0.0,87.002500108,0.0,4.0,84.61388869,1
5729,42700,9330.0,67950.0,HomeImp,Office,,0.0,0.0,305.70315333,0.0,19.0,12.846006168,0
2898,16000,63005.0,90908.0,HomeImp,Other,,0.0,0.0,295.11525035,0.0,20.0,29.014876509,0
3656,19200,62215.0,76573.0,DebtCon,Other,18.0,0.0,0.0,199.87564576,1.0,21.0,36.02366277,0
2913,16100,49371.0,77400.0,DebtCon,Office,3.0,2.0,2.0,214.06037616,1.0,51.0,44.21676389,1
4511,23500,55731.0,89079.0,DebtCon,Mgr,4.0,0.0,0.0,273.67437989,1.0,25.0,33.509409038,0
1976,12800,75139.0,105289.0,HomeImp,ProfExe,8.0,0.0,0.0,151.85116589,0.0,35.0,31.210704737,0
2424,14600,68182.0,83091.0,DebtCon,Office,5.0,0.0,0.0,135.84837377,0.0,19.0,24.684137856,0
4582,24000,43427.0,68308.0,DebtCon,Other,25.0,0.0,0.0,302.77226199,2.0,31.0,34.871855162,0
4334,22500,,24811.0,DebtCon,ProfExe,7.0,0.0,0.0,97.536619949,1.0,19.0,19.472272471,0
2163,13500,71698.0,93536.0,DebtCon,Other,6.0,0.0,0.0,202.46588178,2.0,19.0,42.814734648,0
889,8900,63342.0,78275.0,DebtCon,,19.0,0.0,0.0,162.19648426,1.0,11.0,32.612662762,0
931,9000,50866.0,73064.0,DebtCon,Mgr,5.0,,,118.57000497,,23.0,40.1860615,0
1082,9800,36500.0,54000.0,HomeImp,Other,17.0,0.0,1.0,105.66666667,5.0,19.0,,1
3053,16600,45877.0,68563.0,HomeImp,Office,2.0,1.0,0.0,119.50076473,0.0,18.0,33.073048345,0
1712,12000,69000.0,92900.0,HomeImp,ProfExe,2.0,0.0,0.0,115.9,0.0,15.0,,1
4901,25700,63054.0,104624.0,DebtCon,Other,15.0,0.0,1.0,132.10711721,0.0,29.0,40.205292882,0
5036,26800,96895.0,144482.0,DebtCon,Mgr,23.0,0.0,0.0,201.96787517,0.0,13.0,40.162160653,0
5340,30100,42747.0,71360.0,DebtCon,Other,10.0,,,89.516265457,,24.0,34.036663762,0
2923,16100,76981.0,106014.0,DebtCon,ProfExe,0.0,0.0,0.0,269.34262868,1.0,21.0,39.799112283,0
3669,19300,27747.0,43740.0,DebtCon,Office,7.0,1.0,0.0,167.65798082,1.0,16.0,35.086070551,1
436,6700,66587.0,70710.0,DebtCon,ProfExe,9.0,1.0,0.0,43.923382631,1.0,24.0,39.738576265,0
156,5000,,9100.0,HomeImp,Other,1.0,0.0,0.0,54.733333333,2.0,8.0,,1
937,9100,17218.0,36721.0,DebtCon,Other,8.0,0.0,1.0,115.75209332,3.0,5.0,37.479410286,1
804,8500,,27873.0,HomeImp,Office,21.0,0.0,0.0,190.06187015,0.0,15.0,38.375406098,0
983,9300,54088.0,66961.0,DebtCon,Other,22.0,0.0,0.0,278.1604735,3.0,28.0,40.82354171,0
5271,28800,,121560.0,DebtCon,Mgr,8.0,1.0,0.0,175.2063398,0.0,26.0,31.612038453,0
1484,11000,,56851.0,HomeImp,Other,10.0,0.0,0.0,308.43564919,2.0,13.0,31.075616581,0
963,9300,79724.0,105493.0,DebtCon,Mgr,2.0,0.0,0.0,63.43088731,2.0,23.0,39.38611808,0
4106,21500,100727.0,146904.0,HomeImp,ProfExe,11.0,0.0,0.0,153.22388819,1.0,23.0,34.965962753,0
5610,37900,201996.0,272874.0,DebtCon,ProfExe,3.0,0.0,0.0,249.8265925,0.0,32.0,31.427582447,0
82,4000,,80609.0,HomeImp,Other,1.5,0.0,2.0,126.53333333,3.0,12.0,,1
5032,26700,18590.0,53462.0,DebtCon,Other,25.0,0.0,0.0,111.99557084,1.0,11.0,22.959806769,0
26,2400,98449.0,117195.0,HomeImp,Office,4.0,0.0,0.0,93.811774855,0.0,13.0,29.681827045,0
4594,24000,136000.0,,DebtCon,ProfExe,3.0,1.0,6.0,303.29428571,1.0,27.0,,1
806,8500,47777.0,78979.0,HomeImp,Other,18.0,0.0,0.0,202.95427654,1.0,16.0,34.828647504,0
3428,18100,95322.0,119643.0,HomeImp,Mgr,2.0,0.0,0.0,313.60338664,1.0,20.0,42.119285302,0
1491,11100,72402.0,86584.0,DebtCon,Mgr,8.0,0.0,0.0,102.97207872,0.0,22.0,29.655713203,0
2765,15600,83758.0,106992.0,HomeImp,ProfExe,3.0,0.0,0.0,127.66581767,1.0,24.0,39.014519389,0
4197,21900,91327.0,139106.0,DebtCon,ProfExe,,0.0,0.0,201.68554815,0.0,21.0,30.019555132,0
3540,18600,43438.0,69441.0,DebtCon,Office,1.0,0.0,0.0,229.2744494,0.0,11.0,35.800071424,0
3451,18200,53646.0,156048.0,DebtCon,ProfExe,20.0,0.0,0.0,232.29712557,0.0,27.0,20.856067533,0
4971,26300,52296.0,91041.0,DebtCon,Other,24.0,1.0,2.0,193.85371322,0.0,19.0,24.893781127,0
5768,45000,,76673.0,HomeImp,Office,11.0,0.0,0.0,297.3,0.0,13.0,,0
3561,18700,70562.0,91223.0,DebtCon,Other,27.0,0.0,2.0,112.71036806,4.0,35.0,64.272476898,1
1964,12800,67867.0,78660.0,DebtCon,Other,3.0,,,159.80149338,,34.0,30.010909605,0
49,3000,47000.0,56400.0,HomeImp,Office,21.0,0.0,0.0,201.86666667,0.0,20.0,,0
642,7900,,37125.0,HomeImp,Other,,,,285.11101511,,12.0,29.413549764,0
5525,34300,146171.0,196270.0,DebtCon,ProfExe,19.0,0.0,0.0,195.55580104,1.0,21.0,37.949593407,0
4175,21700,187311.0,230513.0,DebtCon,ProfExe,2.0,0.0,0.0,270.47903997,0.0,27.0,38.999232038,0
4051,21200,69212.0,106273.0,DebtCon,ProfExe,12.0,0.0,1.0,97.2311228,0.0,22.0,18.11489583,1
2353,14200,100663.0,122021.0,DebtCon,ProfExe,0.0,0.0,0.0,139.98397675,0.0,20.0,43.797459562,1
1930,12700,30428.0,47387.0,DebtCon,ProfExe,2.0,0.0,0.0,164.49002127,0.0,36.0,38.874158603,1
2385,14400,77366.0,130330.0,DebtCon,ProfExe,14.0,0.0,1.0,285.20006197,1.0,18.0,28.171651103,0
5954,88900,48919.0,93371.0,DebtCon,Other,15.0,0.0,1.0,205.65015947,0.0,15.0,34.818261819,0
2136,13400,156455.0,180313.0,DebtCon,ProfExe,6.0,,1.0,210.71825612,4.0,25.0,40.247372799,0
2529,15000,49200.0,72900.0,DebtCon,Other,10.0,0.0,0.0,174.03329961,1.0,16.0,,1
1002,9400,109991.0,125146.0,DebtCon,Self,7.0,0.0,1.0,171.67981114,0.0,18.0,34.813468594,0
432,6700,69773.0,83014.0,HomeImp,Other,0.0,1.0,0.0,263.17343429,0.0,5.0,37.70699649,0
3313,17600,106381.0,134476.0,DebtCon,Other,0.0,0.0,0.0,294.07325413,0.0,47.0,38.581658717,0
4255,22200,45148.0,85341.0,HomeImp,Other,24.0,0.0,0.0,275.60104104,1.0,7.0,23.461608751,0
3628,19000,171106.0,200000.0,DebtCon,Other,9.8,3.0,0.0,153.16666667,0.0,26.0,,1
237,5400,,75254.0,,,,,,,,,23.163742947,0
4915,25900,108319.0,135884.0,DebtCon,Mgr,8.0,1.0,0.0,188.37580185,5.0,18.0,40.504855047,0
5788,47500,95847.0,152789.0,DebtCon,Other,16.0,0.0,0.0,230.06727728,8.0,18.0,38.959252878,0
5295,29200,50105.0,83815.0,DebtCon,Other,21.0,0.0,0.0,188.20102865,0.0,26.0,35.595750669,0
4310,22400,79022.0,105086.0,DebtCon,Other,,0.0,0.0,179.45891702,2.0,25.0,38.306398215,0
557,7400,72739.0,91425.0,DebtCon,ProfExe,3.5,0.0,0.0,128.83333333,0.0,26.0,,0
1602,11600,50433.0,107092.0,DebtCon,ProfExe,5.0,0.0,1.0,225.18169134,0.0,9.0,24.95259473,0
215,5200,16324.0,45187.0,HomeImp,Self,,0.0,0.0,221.11808171,0.0,11.0,42.712093844,0
1612,11600,64510.0,71105.0,DebtCon,ProfExe,5.0,0.0,0.0,150.26333198,1.0,34.0,43.239187116,0
3667,19300,73668.0,89061.0,DebtCon,Other,0.0,2.0,1.0,113.45356121,2.0,25.0,33.498815377,0
1706,12000,102109.0,121229.0,DebtCon,,2.0,0.0,0.0,104.48259122,0.0,25.0,34.767288887,0
3205,17200,103519.0,118074.0,DebtCon,Other,0.0,0.0,0.0,102.6786125,1.0,21.0,41.418352854,0
5051,26900,115638.0,145440.0,DebtCon,Office,4.0,,,294.70019205,2.0,36.0,43.908645333,0
3461,18300,90337.0,103864.0,HomeImp,ProfExe,3.0,0.0,0.0,118.53458669,0.0,25.0,39.720488984,0
410,6500,70300.0,107500.0,DebtCon,Office,1.0,0.0,0.0,242.46666667,1.0,38.0,,0
5832,50400,53992.0,63772.0,DebtCon,Office,12.0,0.0,1.0,98.822396477,2.0,25.0,40.425704342,0
581,7500,126000.0,151380.0,HomeImp,ProfExe,18.0,0.0,2.0,75.666666667,1.0,13.0,,1
1860,12400,34055.0,40739.0,DebtCon,Other,9.0,,0.0,147.01282696,6.0,29.0,39.930947359,0
819,8600,36933.0,42289.0,DebtCon,Mgr,4.0,0.0,0.0,100.61642113,2.0,26.0,38.436490085,1
510,7100,54700.0,68500.0,DebtCon,,19.0,0.0,0.0,155.2,1.0,12.0,,0
3297,17600,39057.0,50933.0,DebtCon,ProfExe,6.0,0.0,0.0,239.20163009,1.0,35.0,39.301070716,0
3349,17800,68889.0,85642.0,DebtCon,Other,0.0,2.0,2.0,105.76796088,2.0,25.0,34.629922009,0
3742,19900,90966.0,154351.0,HomeImp,ProfExe,4.0,0.0,0.0,103.97544215,0.0,17.0,35.405919939,0
1768,12100,44484.0,64398.0,DebtCon,Other,3.0,0.0,0.0,263.04470405,0.0,20.0,28.803982547,0
2331,14100,36309.0,53321.0,HomeImp,Other,8.0,0.0,0.0,110.20635054,1.0,10.0,19.187914011,0
2593,15000,,26100.0,DebtCon,Other,1.6,0.0,1.0,105.46666667,17.0,20.0,,1
5738,43100,13356.0,64852.0,HomeImp,Office,,0.0,0.0,320.31054832,0.0,19.0,15.60459962,0
4776,25000,104000.0,188500.0,DebtCon,Other,0.7,0.0,11.0,194.8,1.0,14.0,,1
2463,14700,82967.0,114835.0,,,,,,,,,34.478073974,0
4254,22200,138584.0,180415.0,DebtCon,ProfExe,5.0,,,195.63280771,4.0,43.0,41.205399011,0
3907,20500,25984.0,95541.0,DebtCon,Other,28.0,1.0,5.0,248.40487821,0.0,21.0,17.805848892,1
3736,19800,47488.0,77916.0,,,,,,,,,37.308246697,0
5716,42100,17852.0,65877.0,DebtCon,Other,18.0,0.0,0.0,201.43027015,1.0,30.0,43.195193566,0
1041,9600,42357.0,99756.0,HomeImp,Office,4.0,1.0,4.0,354.65022495,0.0,30.0,36.525172928,1
5930,72300,,85000.0,DebtCon,Other,1.0,0.0,0.0,117.16666667,9.0,23.0,,1
2553,15000,50000.0,90000.0,DebtCon,ProfExe,5.5,0.0,0.0,130.86666667,2.0,22.0,,0
5061,27000,79218.0,115721.0,DebtCon,Other,9.0,0.0,0.0,280.3437201,0.0,35.0,33.227763077,1
4398,22900,18059.0,57109.0,DebtCon,Other,26.0,0.0,1.0,213.03628478,0.0,24.0,25.547010323,0
2338,14100,86730.0,117667.0,DebtCon,ProfExe,1.0,0.0,2.0,134.3555745,0.0,34.0,31.98051047,0
3620,19000,57429.0,86250.0,DebtCon,Office,5.0,,,175.5,,16.0,,0
2668,15200,90108.0,118941.0,HomeImp,Mgr,2.0,0.0,2.0,170.93894263,0.0,25.0,41.157501063,0
4437,23000,32946.0,52054.0,HomeImp,Self,6.0,0.0,,123.06721674,,10.0,24.02181712,0
2592,15000,54294.0,85460.0,DebtCon,Other,18.0,0.0,3.0,118.66666667,1.0,23.0,,1
2785,15700,80200.0,88545.0,DebtCon,Mgr,21.0,0.0,0.0,242.60038784,10.0,24.0,36.297033121,0
2368,14300,45615.0,80818.0,DebtCon,Mgr,4.0,0.0,0.0,115.13688503,0.0,9.0,28.738343193,0
4668,24500,95736.0,134000.0,HomeImp,Mgr,1.5,0.0,1.0,122.5,2.0,20.0,,1
1284,10300,56127.0,72294.0,HomeImp,Other,28.0,1.0,3.0,184.34575081,0.0,24.0,34.634235614,0
3304,17600,79122.0,96116.0,DebtCon,Other,1.0,0.0,0.0,152.44371441,1.0,18.0,35.589662601,0
737,8200,,33540.0,HomeImp,Office,21.0,0.0,0.0,178.68792754,0.0,15.0,36.601698856,0
1233,10100,93085.0,110069.0,DebtCon,Other,13.0,0.0,0.0,206.799179,3.0,16.0,40.569897059,0
4995,26500,145393.0,187324.0,HomeImp,Self,3.0,0.0,0.0,194.22774484,1.0,16.0,40.854864993,0
5057,26900,113724.0,151969.0,DebtCon,Office,4.0,,,294.89276272,1.0,36.0,42.397248986,0
5230,28300,145931.0,239990.0,HomeImp,ProfExe,27.0,0.0,0.0,357.23095382,0.0,19.0,38.268469992,0
4460,23200,40905.0,81651.0,DebtCon,ProfExe,6.0,0.0,0.0,274.00207957,0.0,19.0,40.109442513,0
4390,22800,62754.0,101781.0,HomeImp,ProfExe,19.0,0.0,0.0,628.98194793,0.0,24.0,20.200302232,0
5660,40000,147224.0,225000.0,DebtCon,Self,2.0,0.0,4.0,158.2,3.0,28.0,,1
752,8300,45842.0,50006.0,DebtCon,Other,16.0,0.0,0.0,90.653070126,0.0,12.0,31.360821946,0
1061,9700,55986.0,73000.0,DebtCon,Other,2.5,0.0,1.0,207.16666667,2.0,29.0,,1
585,7500,,71799.0,HomeImp,Mgr,4.0,0.0,3.0,177.5,0.0,22.0,,1
3831,20100,78915.0,119400.0,DebtCon,Mgr,18.0,0.0,0.0,232.82670618,4.0,30.0,36.648679723,0
2010,12900,19688.0,77998.0,DebtCon,ProfExe,20.0,0.0,2.0,407.26116688,0.0,12.0,22.839078993,0
12,2000,45000.0,55000.0,HomeImp,Other,3.0,0.0,0.0,86.066666667,2.0,25.0,,1
4492,23500,52457.0,77436.0,DebtCon,Other,16.0,0.0,0.0,,0.0,0.0,33.568766269,1
184,5000,40000.0,32480.0,HomeImp,Other,8.0,3.0,2.0,163.36666667,1.0,16.0,,1
4231,22000,76367.0,103928.0,DebtCon,Other,20.0,0.0,0.0,202.57815197,1.0,13.0,38.717194911,0
235,5400,68625.0,82304.0,DebtCon,Sales,2.0,0.0,0.0,136.63294416,0.0,30.0,32.05002349,0
5152,27700,54617.0,87722.0,DebtCon,Other,9.0,0.0,1.0,132.41138177,3.0,29.0,39.631102993,0
4133,21600,77139.0,185494.0,,Other,11.0,0.0,0.0,358.42842429,0.0,17.0,33.167431222,0
2223,13700,59012.0,81465.0,DebtCon,Mgr,12.0,0.0,0.0,167.43333333,0.0,31.0,,1
1560,11400,66491.0,89553.0,DebtCon,,4.0,0.0,0.0,212.78328271,0.0,16.0,31.120132652,0
2999,16400,47428.0,76483.0,DebtCon,ProfExe,4.0,0.0,0.0,232.31554471,3.0,31.0,33.106835776,0
3530,18600,20915.0,40098.0,,Office,2.0,0.0,0.0,213.45053689,0.0,16.0,40.250033734,0
5873,53300,,84871.0,HomeImp,Self,8.0,0.0,0.0,169.34372393,1.0,21.0,24.031239503,0
5084,27100,20497.0,74244.0,DebtCon,Other,,1.0,2.0,93.060342618,1.0,25.0,27.361339812,0
2117,13300,45860.0,63500.0,HomeImp,ProfExe,7.0,0.0,0.0,127.76666667,4.0,9.0,,1
20,2300,37626.0,46200.0,HomeImp,Other,3.0,0.0,1.0,122.26666667,1.0,14.0,,1
4271,22300,69002.0,105292.0,DebtCon,Office,8.0,,0.0,96.342139921,2.0,17.0,35.755106732,0
785,8400,85136.0,125912.0,HomeImp,Other,9.0,,,,,,40.715178041,0
838,8700,46489.0,63573.0,DebtCon,Mgr,4.0,0.0,0.0,196.24907,1.0,21.0,28.787922854,0
3498,18400,62300.0,95869.0,DebtCon,Other,2.0,0.0,0.0,172.75912343,1.0,31.0,35.189447274,0
4532,23600,140284.0,182591.0,DebtCon,ProfExe,21.0,0.0,0.0,224.94134673,0.0,24.0,41.871755799,0
4527,23600,141000.0,175000.0,DebtCon,Other,2.0,0.0,0.0,192.76666667,0.0,35.0,,0
4324,22500,,42800.0,DebtCon,Other,,,,89.3,,13.0,,0
2798,15700,79346.0,93472.0,DebtCon,Mgr,19.0,0.0,0.0,244.47605696,11.0,23.0,33.196412457,0
598,7600,58622.0,77726.0,HomeImp,Other,15.0,0.0,0.0,249.63376067,2.0,36.0,34.882066439,0
1804,12200,199232.0,229929.0,HomeImp,ProfExe,11.0,0.0,0.0,223.43811683,0.0,21.0,31.370272297,0
3303,17600,72232.0,103081.0,DebtCon,Other,1.0,0.0,0.0,143.96715312,0.0,18.0,36.309962492,0
358,6200,,51732.0,,,,,,,,,12.324707091,0
1691,11900,81318.0,105454.0,HomeImp,ProfExe,6.0,0.0,0.0,92.136821036,1.0,33.0,37.525751033,0
1485,11000,48893.0,113223.0,DebtCon,ProfExe,7.0,0.0,1.0,237.09808129,0.0,9.0,22.003376409,0
4098,21400,64378.0,99343.0,HomeImp,ProfExe,18.0,0.0,0.0,627.70238954,1.0,23.0,20.688714822,0
4797,25100,65633.0,100776.0,DebtCon,Other,15.0,0.0,1.0,141.93813032,0.0,29.0,40.62020969,0
3738,19800,13830.0,85587.0,DebtCon,Other,20.0,0.0,0.0,229.51829511,3.0,40.0,35.311065856,0
3414,18000,54196.0,71412.0,DebtCon,ProfExe,10.0,0.0,0.0,189.87427039,1.0,42.0,37.352105103,0
2659,15200,,67103.0,,,1.0,0.0,0.0,,0.0,0.0,3.6889584957,0
3757,20000,59936.0,12737.0,DebtCon,Other,5.0,,,63.395400361,0.0,17.0,40.446579317,0
1863,12400,25805.0,31414.0,DebtCon,Other,2.0,,,,,,38.237225598,0
2089,13200,70069.0,88303.0,DebtCon,Other,3.0,0.0,0.0,240.8560165,2.0,25.0,29.06412827,0
4570,23900,95060.0,134567.0,DebtCon,ProfExe,,0.0,0.0,194.25100609,0.0,20.0,27.157061267,0
1546,11300,29000.0,59900.0,HomeImp,Mgr,3.0,1.0,0.0,91.633333333,4.0,11.0,,1
2933,16100,51041.0,72749.0,DebtCon,Other,8.0,0.0,0.0,90.325950674,2.0,15.0,43.897730329,0
3709,19500,10506.0,70945.0,DebtCon,Office,,0.0,0.0,247.79199149,0.0,22.0,39.755605133,0
1480,11000,85008.0,73223.0,HomeImp,Mgr,7.0,0.0,2.0,197.12004536,0.0,23.0,41.441052018,1
1614,11600,129432.0,198705.0,HomeImp,Office,0.0,0.0,0.0,341.04732919,0.0,16.0,39.963258508,0
885,8900,80334.0,87448.0,DebtCon,Mgr,18.0,0.0,0.0,279.87655021,0.0,23.0,38.513997448,0
5549,35200,234682.0,37079.0,DebtCon,Mgr,2.0,0.0,1.0,216.6666372,2.0,50.0,40.410051409,0
2231,13700,12577.0,41075.0,DebtCon,Mgr,7.0,0.0,0.0,133.54201413,0.0,10.0,22.964772727,0
5481,33100,238018.0,44379.0,DebtCon,Mgr,3.0,0.0,2.0,195.36525989,3.0,49.0,40.415598855,0
146,5000,66839.0,87168.0,HomeImp,Other,4.0,0.0,0.0,122.59722258,0.0,15.0,40.616779346,0
2997,16400,,51454.0,DebtCon,Other,,,,338.11080678,,17.0,33.491836085,0
1577,11500,104790.0,122169.0,,Office,16.0,1.0,0.0,266.12105655,0.0,16.0,34.082178462,0
1315,10500,53537.0,66674.0,DebtCon,Office,4.0,0.0,0.0,83.503094799,2.0,11.0,37.098413449,0
2377,14300,94062.0,102052.0,DebtCon,Sales,14.0,,2.0,133.37810853,1.0,17.0,35.716612111,0
2357,14200,60570.0,74648.0,DebtCon,ProfExe,2.0,0.0,0.0,137.84110526,2.0,35.0,40.289761298,0
5490,33400,20921.0,37363.0,DebtCon,Other,28.0,0.0,0.0,198.89704666,0.0,14.0,42.556362818,0
5405,31500,16800.0,,DebtCon,,12.0,1.0,2.0,110.63333333,4.0,20.0,,1
4076,21300,72450.0,88622.0,DebtCon,Other,3.0,0.0,0.0,117.21012608,1.0,29.0,32.66110554,0
1871,12500,83276.0,129116.0,DebtCon,Office,7.0,0.0,0.0,138.68795496,0.0,22.0,39.589961826,0
3651,19200,101641.0,160839.0,,Other,,1.0,,260.83499293,,23.0,37.123604306,0
1501,11100,61856.0,77275.0,HomeImp,Other,4.0,0.0,1.0,243.71377409,1.0,16.0,36.564119563,0
3079,16700,29404.0,45209.0,DebtCon,ProfExe,20.0,0.0,1.0,195.55232961,2.0,16.0,31.058084364,0
3909,20500,86236.0,138729.0,DebtCon,Other,11.0,0.0,0.0,97.862172571,3.0,14.0,38.699441104,0
2826,15800,101246.0,142340.0,DebtCon,Office,2.0,,,109.29393259,2.0,16.0,33.770828549,0
2459,14700,35164.0,68061.0,DebtCon,ProfExe,5.0,0.0,0.0,245.67057762,1.0,16.0,23.112289816,0
2786,15700,64625.0,93272.0,DebtCon,Office,0.0,0.0,0.0,178.89138824,0.0,24.0,23.74406826,0
615,7800,44000.0,57500.0,DebtCon,Other,11.0,0.0,0.0,95.366666667,0.0,23.0,,0
445,6800,57439.0,74816.0,HomeImp,Mgr,2.0,0.0,2.0,126.30323511,0.0,22.0,27.118653527,0
4673,24500,123319.0,159934.0,DebtCon,Mgr,2.0,0.0,0.0,300.62518954,0.0,25.0,37.786175201,0
3535,18600,48711.0,69611.0,HomeImp,Office,2.0,0.0,0.0,130.25313366,0.0,17.0,33.691188019,0
4093,21400,53071.0,104997.0,DebtCon,Office,1.0,0.0,4.0,173.57510466,0.0,47.0,37.823173086,0
3890,20400,99781.0,128452.0,DebtCon,Office,23.0,0.0,0.0,265.95084552,2.0,16.0,33.79937887,0
5142,27600,54328.0,94216.0,DebtCon,Other,24.0,1.0,2.0,188.39374192,1.0,19.0,26.833312167,0
4913,25900,,33888.0,HomeImp,Other,24.0,0.0,0.0,73.858496717,2.0,14.0,28.243062567,0
1624,11700,52650.0,63646.0,DebtCon,Other,0.0,1.0,0.0,194.76099992,1.0,13.0,27.610844064,0
